排名,股票代码,最新价,昨收价,涨跌幅(%),竞价量,竞价额,买盘,卖盘,时间
3238,002564.SZ,7.47,7.44,0.40,170,127000.00,600,237,09:26:17
3239,002468.SZ,12.99,12.93,0.46,170,220800.00,364,340,09:26:17
3240,300311.SZ,5.29,5.3,-0.19,170,89900.00,608,296,09:26:17
3241,688127.SH,48.9,48.5,0.82,170,829800.00,141,194,09:26:16
3242,300097.SZ,7.98,8.03,-0.62,170,135700.00,425,192,09:26:17
3243,300894.SZ,11.88,11.94,-0.50,170,202000.00,284,224,09:26:17
3244,603678.SH,39.21,39.4,-0.48,170,666600.00,29,120,09:26:16
3245,003001.SZ,20.38,20.14,1.19,169,344400.00,184,110,09:26:17
3246,000860.SZ,14.71,14.7,0.07,169,248600.00,156,129,09:26:17
3247,688322.SH,94.5,94.1,0.43,169,1596400.00,16,66,09:26:16
3248,300926.SZ,29.84,29.82,0.07,169,504300.00,77,63,09:26:17
3249,600080.SH,7.99,7.99,0.00,169,135000.00,644,292,09:26:16
3250,000922.SZ,14.39,14.39,0.00,169,243200.00,377,49,09:26:17
3251,605188.SH,19.28,19.37,-0.46,169,325800.00,85,246,09:26:17
3252,003025.SZ,14.64,14.65,-0.07,168,246000.00,53,153,09:26:17
3253,002117.SZ,11.9,11.89,0.08,168,199900.00,176,217,09:26:17
3254,000619.SZ,6.61,6.6,0.15,168,111000.00,342,1680,09:26:17
3255,688478.SH,39.41,38.89,1.34,168,662900.00,38,70,09:26:16
3256,605089.SH,28.47,28.65,-0.63,168,478300.00,77,111,09:26:16
3257,003012.SZ,7.45,7.47,-0.27,168,125200.00,218,186,09:26:17
3258,603085.SH,11.99,11.94,0.42,168,201400.00,43,184,09:26:16
3259,300554.SZ,25.54,25.53,0.04,168,429100.00,88,33,09:26:17
3260,600511.SH,29.16,29.2,-0.14,168,489900.00,116,44,09:26:16
3261,600648.SH,10.74,10.74,0.00,168,180300.00,331,239,09:26:16
3262,300665.SZ,8.86,8.83,0.34,167,148000.00,491,224,09:26:17
3263,600114.SH,32.3,32.28,0.06,167,539400.00,94,98,09:26:16
3264,300800.SZ,13.14,13.09,0.38,167,219400.00,129,341,09:26:17
3265,002911.SZ,14.45,14.45,0.00,167,241300.00,177,132,09:26:17
3266,688432.SH,13.76,13.68,0.58,167,229400.00,517,58,09:26:16
3267,600548.SH,9.17,9.17,0.00,166,152200.00,733,490,09:26:16
3268,603500.SH,13.2,13.22,-0.15,166,219100.00,308,50,09:26:16
3269,000597.SZ,5.26,5.25,0.19,166,87300.00,3617,3086,09:26:17
3270,688146.SH,44.66,44.69,-0.07,166,743100.00,96,28,09:26:16
3271,301499.SZ,30.65,30.77,-0.39,166,508800.00,77,121,09:26:17
3272,002322.SZ,13.55,13.55,0.00,166,224900.00,79,175,09:26:17
3273,689009.SH,53.41,53.17,0.45,166,885800.00,31,43,09:26:17
3274,603318.SH,7.12,7.13,-0.14,166,118200.00,268,627,09:26:16
3275,688062.SH,36.99,37.03,-0.11,166,615500.00,147,47,09:26:16
3276,002833.SZ,18.57,18.61,-0.21,166,308300.00,184,63,09:26:17
3277,688552.SH,39.94,39.94,0.00,166,664000.00,38,141,09:26:17
3278,000948.SZ,17.3,17.35,-0.29,166,287200.00,335,128,09:26:17
3279,002234.SZ,9.290000000000001,9.3,-0.11,165,153300.00,394,350,09:26:17
3280,688225.SH,20.68,20.78,-0.48,165,341500.00,142,165,09:26:17
3281,002663.SZ,2.19,2.19,0.00,165,36100.00,5852,7334,09:26:17
3282,603101.SH,9.72,9.74,-0.21,165,160400.00,288,381,09:26:17
3283,002518.SZ,51.98,52.09,-0.21,165,857700.00,138,108,09:26:17
3284,688246.SH,25.42,25.25,0.67,165,418400.00,196,52,09:26:16
3285,688398.SH,23.95,23.52,1.83,165,395200.00,70,475,09:26:16
3286,600809.SH,170.31,170.28,0.02,165,2810100.00,156,8,09:26:16
