日期,股票代码,竞价价格,昨收价格,成交量,成交额,时间戳
2026-02-13,688796.SH,76.5,76.75,204,1562100,2026-02-13T09:31:06.904884
2026-02-13,002205.SZ,14.33,14.4,981,1410500,2026-02-13T09:31:06.910313
2026-02-13,002114.SZ,9.35,9.44,9883,9226300,2026-02-13T09:31:06.910313
2026-02-13,002779.SZ,99.5,99.35,907,9071800,2026-02-13T09:31:06.913325
2026-02-13,002960.SZ,11.69,11.75,3794,4439500,2026-02-13T09:31:06.913325
2026-02-13,301199.SZ,24.98,24.99,358,895200,2026-02-13T09:31:06.921807
2026-02-13,603087.SH,65.62,65.72,619,4064300,2026-02-13T09:31:06.897285
2026-02-13,001269.SZ,24.85,25,614,1527300,2026-02-13T09:31:06.908805
2026-02-13,600770.SH,6.8,6.75,10165,6868600,2026-02-13T09:31:06.894273
2026-02-13,600897.SH,17.73,17.39,11238,19878700,2026-02-13T09:31:06.894273
2026-02-13,603124.SH,95.61,97.01,558,5305200,2026-02-13T09:31:06.897285
2026-02-13,000050.SZ,9.66,9.7,5725,5517200,2026-02-13T09:31:06.905405
2026-02-13,688327.SH,16.47,16.4,15187,24824700,2026-02-13T09:31:06.901830
2026-02-13,000155.SZ,12.66,12.81,10039,12717400,2026-02-13T09:31:06.905928
2026-02-13,000809.SZ,3.42,3.41,1789,611700,2026-02-13T09:31:06.907282
2026-02-13,600775.SH,14.38,14.35,5798,8297400,2026-02-13T09:31:06.894273
2026-02-13,002559.SZ,10.39,10.38,3426,3543700,2026-02-13T09:31:06.911820
2026-02-13,000541.SZ,6.25,6.27,744,465700,2026-02-13T09:31:06.906279
2026-02-13,688081.SH,43.99,44.02,566,2515000,2026-02-13T09:31:06.901830
2026-02-13,300987.SZ,21.18,21.17,3059,6500900,2026-02-13T09:31:06.920532
2026-02-13,603336.SH,9.6,9.45,5684,5471500,2026-02-13T09:31:06.897285
2026-02-13,002536.SZ,29.8,30.25,53615,157824800,2026-02-13T09:31:06.911820
2026-02-13,002850.SZ,178.51,181.6,1380,24726700,2026-02-13T09:31:06.913325
2026-02-13,688305.SH,60.16,60.58,295,1774800,2026-02-13T09:31:06.901830
2026-02-13,688220.SH,93.26,95.5,3157,29522900,2026-02-13T09:31:06.901830
2026-02-13,603324.SH,26.29,26.27,65,171100,2026-02-13T09:31:06.897285
2026-02-13,605287.SH,65.15,67.36,17590,116268000,2026-02-13T09:31:06.900298
2026-02-13,605319.SH,25.3,25.25,758,1913000,2026-02-13T09:31:06.900298
2026-02-13,000973.SZ,13.12,13.18,8164,10713000,2026-02-13T09:31:06.908805
2026-02-13,301217.SZ,37.79,36.96,59585,222257500,2026-02-13T09:31:06.921807
2026-02-13,002922.SZ,45.4,46.38,9587,43614800,2026-02-13T09:31:06.913325
2026-02-13,601225.SH,22.93,23.38,9271,21365700,2026-02-13T09:31:06.895780
2026-02-13,002224.SZ,4.64,4.62,4085,1885100,2026-02-13T09:31:06.910313
2026-02-13,600280.SH,3.72,3.68,9223,3420600,2026-02-13T09:31:06.891237
2026-02-13,300438.SZ,48.71,48.99,4553,22211100,2026-02-13T09:31:06.917482
2026-02-13,301526.SZ,12.75,12.77,168013,214614300,2026-02-13T09:31:06.923334
2026-02-13,300561.SZ,11.74,11.99,9803,11495400,2026-02-13T09:31:06.917482
2026-02-13,603177.SH,11.88,11.79,1475,1742100,2026-02-13T09:31:06.897285
2026-02-13,600909.SH,6.49,6.49,12040,7818700,2026-02-13T09:31:06.894273
2026-02-13,600193.SH,4.17,4.15,217,90000,2026-02-13T09:31:06.891237
2026-02-13,603395.SH,29.99,29.83,474,1417600,2026-02-13T09:31:06.898793
2026-02-13,001367.SZ,23.99,24,144,346000,2026-02-13T09:31:06.908805
2026-02-13,688239.SH,73.89,73.8,1879,13759900,2026-02-13T09:31:06.901830
2026-02-13,603028.SH,9.93,9.89,1586,1567500,2026-02-13T09:31:06.895780
2026-02-13,301015.SZ,23.65,23.65,771,1828200,2026-02-13T09:31:06.920532
2026-02-13,002691.SZ,9.25,9.21,2283,2102300,2026-02-13T09:31:06.913325
2026-02-13,600111.SH,55.93,57.4,43983,248506500,2026-02-13T09:31:06.891237
2026-02-13,603049.SH,54.3,54.82,443,2417900,2026-02-13T09:31:06.895780
2026-02-13,688609.SH,9.15,9.11,1548,1411700,2026-02-13T09:31:06.903348
2026-02-13,688179.SH,15.85,15.85,1769,2790900,2026-02-13T09:31:06.901830
2026-02-13,688258.SH,140.79,137.35,6514,92608300,2026-02-13T09:31:06.901830
2026-02-13,600963.SH,5.98,6.03,6435,3861000,2026-02-13T09:31:06.894273
2026-02-13,300035.SZ,20.82,20.94,3128,6517900,2026-02-13T09:31:06.914830
2026-02-13,600436.SH,166.17,165.95,383,6362500,2026-02-13T09:31:06.892754
2026-02-13,300263.SZ,11.96,12.05,18835,22395800,2026-02-13T09:31:06.916335
2026-02-13,603739.SH,15.63,15.63,781,1217400,2026-02-13T09:31:06.898793
2026-02-13,688682.SH,49.8,49.82,390,1939700,2026-02-13T09:31:06.904884
2026-02-13,601668.SH,5.04,5.04,59496,29974100,2026-02-13T09:31:06.895780
2026-02-13,000899.SZ,10.8,10.94,6404,6956400,2026-02-13T09:31:06.907282
2026-02-13,002292.SZ,9.83,9.76,71231,70364200,2026-02-13T09:31:06.910313
2026-02-13,300507.SZ,9.85,9.86,3027,2991500,2026-02-13T09:31:06.917482
2026-02-13,301311.SZ,19.15,18.99,2525,4804300,2026-02-13T09:31:06.921807
2026-02-13,601111.SH,8.61,8.64,14211,12301500,2026-02-13T09:31:06.895780
2026-02-13,603878.SH,8.58,8.7,3761,3236900,2026-02-13T09:31:06.898793
2026-02-13,001279.SZ,34.28,34.26,43,147700,2026-02-13T09:31:06.908805
2026-02-13,601018.SH,4.1,4.12,18333,7528600,2026-02-13T09:31:06.895780
2026-02-13,002706.SZ,11.07,11.23,19311,21387200,2026-02-13T09:31:06.913325
2026-02-13,002642.SZ,8.73,8.68,3472,3021400,2026-02-13T09:31:06.911820
2026-02-13,688268.SH,64.79,65.24,1038,6733300,2026-02-13T09:31:06.901830
2026-02-13,002141.SZ,3.91,3.89,5158,2011500,2026-02-13T09:31:06.910313
2026-02-13,001225.SZ,79.53,79.64,190,1509000,2026-02-13T09:31:06.908805
2026-02-13,002358.SZ,8.22,8.28,145418,119787600,2026-02-13T09:31:06.910313
2026-02-13,002476.SZ,6.22,6.23,2845,1771800,2026-02-13T09:31:06.911820
2026-02-13,300290.SZ,17.66,17.48,5533,9747500,2026-02-13T09:31:06.916335
2026-02-13,688209.SH,24.8,25.02,2392,5931800,2026-02-13T09:31:06.901830
2026-02-13,688310.SH,17.5,17.49,801,1398300,2026-02-13T09:31:06.901830
2026-02-13,688793.SH,22.7,22.77,345,786200,2026-02-13T09:31:06.904884
2026-02-13,300275.SZ,12.68,12.62,1588,2006100,2026-02-13T09:31:06.916335
2026-02-13,301251.SZ,62.06,62.3,1412,8720800,2026-02-13T09:31:06.921807
2026-02-13,600064.SH,8.9,8.91,4645,4134700,2026-02-13T09:31:06.891237
2026-02-13,002933.SZ,35.62,35.65,292,1040300,2026-02-13T09:31:06.913325
2026-02-13,002243.SZ,11.11,11.04,5147,5693800,2026-02-13T09:31:06.910313
2026-02-13,002131.SZ,8.97,9.08,1277463,1139547700,2026-02-13T09:31:06.910313
2026-02-13,001256.SZ,22.54,22.5,427,960300,2026-02-13T09:31:06.908805
2026-02-13,002458.SZ,9.61,9.57,2309,2221600,2026-02-13T09:31:06.911820
2026-02-13,300782.SZ,74.8,75.2,2815,20992300,2026-02-13T09:31:06.919015
2026-02-13,600266.SH,5.63,5.62,23932,13469100,2026-02-13T09:31:06.891237
2026-02-13,000026.SZ,15.45,15.44,947,1459200,2026-02-13T09:31:06.905405
2026-02-13,300391.SZ,0.92,0.92,0,0,2026-02-13T09:31:06.917482
2026-02-13,002012.SZ,7.45,7.43,15095,11334500,2026-02-13T09:31:06.908805
2026-02-13,002630.SZ,2.58,2.58,4415,1132400,2026-02-13T09:31:06.911820
2026-02-13,603259.SH,103.38,104.9,8086,84357800,2026-02-13T09:31:06.897285
2026-02-13,301048.SZ,11.48,11.49,824,946900,2026-02-13T09:31:06.920532
2026-02-13,301079.SZ,41.98,41.61,1556,6492200,2026-02-13T09:31:06.920532
2026-02-13,000617.SZ,8.85,8.82,11716,10366000,2026-02-13T09:31:06.907282
2026-02-13,002422.SZ,31.73,31.76,2539,8078900,2026-02-13T09:31:06.911820
2026-02-13,601918.SH,7.37,7.54,29289,21791900,2026-02-13T09:31:06.895780
2026-02-13,300480.SZ,27.99,28.23,13076,36922600,2026-02-13T09:31:06.917482
2026-02-13,600819.SH,8.4,8.4,3225,2705100,2026-02-13T09:31:06.894273
2026-02-13,002035.SZ,6.19,6.19,1363,844000,2026-02-13T09:31:06.908805
2026-02-13,000681.SZ,29.51,29.14,66781,197847200,2026-02-13T09:31:06.907282
2026-02-13,300849.SZ,21.99,22.24,3292,7273400,2026-02-13T09:31:06.919015
2026-02-13,002221.SZ,8.25,8.35,4054,3349400,2026-02-13T09:31:06.910313
2026-02-13,002827.SZ,36.34,36.39,523,1895300,2026-02-13T09:31:06.913325
2026-02-13,301320.SZ,18.43,18.38,300,552700,2026-02-13T09:31:06.921807
2026-02-13,603156.SH,30.49,30.7,3203,9838700,2026-02-13T09:31:06.897285
2026-02-13,002398.SZ,5.89,5.87,3196,1877400,2026-02-13T09:31:06.911820
2026-02-13,002040.SZ,10.34,10.4,4222,4385800,2026-02-13T09:31:06.908805
2026-02-13,603496.SH,30.35,30.2,5544,16737600,2026-02-13T09:31:06.898793
2026-02-13,002535.SZ,3.88,3.88,4109,1590700,2026-02-13T09:31:06.911820
2026-02-13,300118.SZ,20.85,20.9,20408,42341100,2026-02-13T09:31:06.914830
2026-02-13,300318.SZ,6.31,6.27,3125,1975200,2026-02-13T09:31:06.916970
2026-02-13,301418.SZ,39.54,39.56,281,1112100,2026-02-13T09:31:06.921807
2026-02-13,688012.SH,342.75,345,2039,69899200,2026-02-13T09:31:06.900298
2026-02-13,300901.SZ,18.62,18.26,2198,4056600,2026-02-13T09:31:06.919015
2026-02-13,600843.SH,11.22,11.2,2607,2924100,2026-02-13T09:31:06.894273
2026-02-13,605068.SH,26.15,26.29,374,976800,2026-02-13T09:31:06.900298
2026-02-13,000036.SZ,5.63,5.64,9979,5616200,2026-02-13T09:31:06.905405
2026-02-13,300488.SZ,33.45,33.62,283,947400,2026-02-13T09:31:06.917482
2026-02-13,603958.SH,19.58,19.72,2526,5009100,2026-02-13T09:31:06.900298
2026-02-13,603636.SH,11.44,11.38,3254,3700900,2026-02-13T09:31:06.898793
2026-02-13,301260.SZ,16.64,16.65,1879,3110100,2026-02-13T09:31:06.921807
2026-02-13,600619.SH,18.25,18.22,4010,7301700,2026-02-13T09:31:06.892754
2026-02-13,002389.SZ,23.36,23.41,4040,9432000,2026-02-13T09:31:06.910313
2026-02-13,603268.SH,95.01,95.33,2360,22652400,2026-02-13T09:31:06.897285
2026-02-13,000544.SZ,8.56,8.55,1078,923100,2026-02-13T09:31:06.906279
2026-02-13,000572.SZ,7.01,6.94,10866,7594500,2026-02-13T09:31:06.907282
2026-02-13,300316.SZ,51.82,52.86,16042,83477000,2026-02-13T09:31:06.916970
2026-02-13,600538.SH,6.42,6.44,4507,2897000,2026-02-13T09:31:06.892754
2026-02-13,002675.SZ,13.31,13.36,1627,2173000,2026-02-13T09:31:06.911820
2026-02-13,301468.SZ,72.42,74.14,3607,26531700,2026-02-13T09:31:06.923334
2026-02-13,000591.SZ,5.54,5.64,30680,17083200,2026-02-13T09:31:06.907282
2026-02-13,605033.SH,28.67,26.06,16582,47540600,2026-02-13T09:31:06.900298
2026-02-13,300399.SZ,27.62,27.48,1216,3344400,2026-02-13T09:31:06.917482
2026-02-13,688223.SH,7.87,8.03,66727,52672500,2026-02-13T09:31:06.901830
2026-02-13,603809.SH,12.87,12.93,3830,4936600,2026-02-13T09:31:06.898793
2026-02-13,301349.SZ,46.77,46.66,365,1705800,2026-02-13T09:31:06.921807
2026-02-13,300705.SZ,15.5,15.55,1318,2049300,2026-02-13T09:31:06.919015
2026-02-13,600239.SH,2.38,2.38,4927,1172600,2026-02-13T09:31:06.891237
2026-02-13,605303.SH,18.09,18.08,257,465800,2026-02-13T09:31:06.900298
2026-02-13,688458.SH,41.65,41.67,268,1113700,2026-02-13T09:31:06.903348
2026-02-13,300657.SZ,33.4,33.35,14664,48571600,2026-02-13T09:31:06.917482
2026-02-13,002010.SZ,6.600000000000001,6.63,4231,2790600,2026-02-13T09:31:06.908805
2026-02-13,002832.SZ,15.07,15.1,1323,1996400,2026-02-13T09:31:06.913325
2026-02-13,002371.SZ,483.26,475.05,5763,276809300,2026-02-13T09:31:06.910313
2026-02-13,300793.SZ,16.46,16.37,3765,6168000,2026-02-13T09:31:06.919015
2026-02-13,600846.SH,12.87,12.91,949,1221100,2026-02-13T09:31:06.894273
2026-02-13,688202.SH,66.64,67.19,808,5366100,2026-02-13T09:31:06.901830
2026-02-13,603300.SH,7.34,7.33,12352,9017000,2026-02-13T09:31:06.897285
2026-02-13,300079.SZ,6.61,6.36,111446,72983300,2026-02-13T09:31:06.914830
2026-02-13,688187.SH,57.97,58.87,1332,7748100,2026-02-13T09:31:06.901830
2026-02-13,603232.SH,27.09,26.75,9463,25495700,2026-02-13T09:31:06.897285
2026-02-13,301071.SZ,41.4,41.93,2585,10712300,2026-02-13T09:31:06.920532
2026-02-13,300481.SZ,17.41,17.48,1607,2793000,2026-02-13T09:31:06.917482
2026-02-13,600847.SH,14.06,14.06,734,1030000,2026-02-13T09:31:06.894273
2026-02-13,603666.SH,31.88,31.81,524,1669700,2026-02-13T09:31:06.898793
2026-02-13,000813.SZ,3.92,3.92,4333,1696700,2026-02-13T09:31:06.907282
2026-02-13,301501.SZ,42.76,42.79,128,546900,2026-02-13T09:31:06.923334
2026-02-13,603386.SH,14.74,14.72,1129,1658800,2026-02-13T09:31:06.898793
2026-02-13,002246.SZ,20.06,19.8,6021,11936600,2026-02-13T09:31:06.910313
2026-02-13,301223.SZ,20.33,20.27,372,755000,2026-02-13T09:31:06.921807
2026-02-13,688072.SH,320.9,316.89,1523,48331300,2026-02-13T09:31:06.901830
2026-02-13,002926.SZ,8.97,8.95,4682,4197600,2026-02-13T09:31:06.913325
2026-02-13,600795.SH,4.64,4.66,34759,16177800,2026-02-13T09:31:06.894273
2026-02-13,002198.SZ,7.11,6.98,7675,5437200,2026-02-13T09:31:06.910313
2026-02-13,301166.SZ,33.51,33.58,439,1474900,2026-02-13T09:31:06.920532
2026-02-13,000019.SZ,7.01,7.01,2598,1821600,2026-02-13T09:31:06.905405
2026-02-13,002282.SZ,7.73,7.73,1595,1231600,2026-02-13T09:31:06.910313
2026-02-13,002140.SZ,11.85,11.96,2341,2778500,2026-02-13T09:31:06.910313
2026-02-13,600601.SH,11.12,11.17,12710,14129800,2026-02-13T09:31:06.892754
2026-02-13,603185.SH,26.6,26.63,4209,11162900,2026-02-13T09:31:06.897285
2026-02-13,301156.SZ,19.93,19.72,2590,5170900,2026-02-13T09:31:06.920532
2026-02-13,002915.SZ,23,23.06,1655,3804200,2026-02-13T09:31:06.913325
2026-02-13,688598.SH,28.47,28.69,827,2350700,2026-02-13T09:31:06.903348
2026-02-13,600765.SH,19.79,19.79,8532,16865100,2026-02-13T09:31:06.894273
2026-02-13,600168.SH,5.14,5.14,5394,2778800,2026-02-13T09:31:06.891237
2026-02-13,000897.SZ,2.25,2.26,21988,4980900,2026-02-13T09:31:06.907282
2026-02-13,002038.SZ,6.48,6.47,17474,11418400,2026-02-13T09:31:06.908805
2026-02-13,300034.SZ,20.88,20.9,3932,8210000,2026-02-13T09:31:06.914830
2026-02-13,300234.SZ,6.11,6.12,2433,1490000,2026-02-13T09:31:06.916335
2026-02-13,600584.SH,46.33,46.63,17747,81722800,2026-02-13T09:31:06.892754
2026-02-13,600651.SH,8.28,8.11,12823,10551900,2026-02-13T09:31:06.892754
2026-02-13,300641.SZ,20.06,20,1333,2664800,2026-02-13T09:31:06.917482
2026-02-13,605060.SH,58.3,61.2,6418,37201000,2026-02-13T09:31:06.900298
2026-02-13,600561.SH,7.12,7.12,2078,1479700,2026-02-13T09:31:06.892754
2026-02-13,601186.SH,7.22,7.24,13440,9716400,2026-02-13T09:31:06.895780
2026-02-13,601279.SH,4.57,4.56,2190,995900,2026-02-13T09:31:06.895780
2026-02-13,002253.SZ,10.48,10.48,855,891600,2026-02-13T09:31:06.910313
2026-02-13,300776.SZ,90.82000000000001,92.44,3008,27422500,2026-02-13T09:31:06.919015
2026-02-13,300451.SZ,5.56,5.57,13099,7275200,2026-02-13T09:31:06.917482
2026-02-13,600516.SH,5.7,5.7,9178,5238100,2026-02-13T09:31:06.892754
2026-02-13,300485.SZ,11.31,11.31,779,882100,2026-02-13T09:31:06.917482
2026-02-13,301257.SZ,68.67,69.21,419,2881200,2026-02-13T09:31:06.921807
2026-02-13,300991.SZ,52.15,52.15,1532,7946100,2026-02-13T09:31:06.920532
2026-02-13,688375.SH,121.21,122.6,1633,19708800,2026-02-13T09:31:06.903348
2026-02-13,000948.SZ,17.43,17.42,1101,1920400,2026-02-13T09:31:06.907282
2026-02-13,600058.SH,12.99,13.08,5011,6510700,2026-02-13T09:31:06.891237
2026-02-13,603297.SH,116.75,117.09,116,1356100,2026-02-13T09:31:06.897285
2026-02-13,301012.SZ,28.83,28.93,2479,7145200,2026-02-13T09:31:06.920532
2026-02-13,688549.SH,9.21,9.2,2906,2662500,2026-02-13T09:31:06.903348
2026-02-13,300142.SZ,12.17,12.17,6884,8400800,2026-02-13T09:31:06.914830
2026-02-13,601288.SH,6.640000000000001,6.61,112117,74472000,2026-02-13T09:31:06.895780
2026-02-13,003040.SZ,18.06,17.91,1866,3356600,2026-02-13T09:31:06.914830
2026-02-13,000605.SZ,7.21,7.19,2208,1586300,2026-02-13T09:31:06.907282
2026-02-13,300514.SZ,14.49,14.53,1061,1536500,2026-02-13T09:31:06.917482
2026-02-13,688051.SH,36.7,36.68,106,389600,2026-02-13T09:31:06.901830
2026-02-13,600135.SH,9.58,9.53,2130,2036200,2026-02-13T09:31:06.891237
2026-02-13,002518.SZ,54.35,55.8,9801,53842400,2026-02-13T09:31:06.911820
2026-02-13,002596.SZ,4.39,4.33,26035,11397400,2026-02-13T09:31:06.911820
2026-02-13,600370.SH,2.62,2.66,31930,8533800,2026-02-13T09:31:06.892754
2026-02-13,003043.SZ,52.45,52.5,235,1229900,2026-02-13T09:31:06.914830
2026-02-13,603373.SH,42.65,40.69,3963,16785000,2026-02-13T09:31:06.897285
2026-02-13,001239.SZ,16.58,16.59,720,1191600,2026-02-13T09:31:06.908805
2026-02-13,002530.SZ,10.44,10.39,3708,3862100,2026-02-13T09:31:06.911820
2026-02-13,605169.SH,13.32,13.23,224,297100,2026-02-13T09:31:06.900298
2026-02-13,601137.SH,20.04,20.25,3954,7943200,2026-02-13T09:31:06.895780
2026-02-13,603912.SH,9.6,9.48,27223,25760500,2026-02-13T09:31:06.898793
2026-02-13,002689.SZ,4.04,4.02,5913,2375600,2026-02-13T09:31:06.913325
2026-02-13,600428.SH,8.05,8.11,18505,14831100,2026-02-13T09:31:06.892754
2026-02-13,002957.SZ,30.8,31.5,12770,39567100,2026-02-13T09:31:06.913325
2026-02-13,002094.SZ,7.55,7.51,8591,6485900,2026-02-13T09:31:06.908805
2026-02-13,300542.SZ,18.57,18.48,1384,2568300,2026-02-13T09:31:06.917482
2026-02-13,603767.SH,21.29,21.3,632,1346700,2026-02-13T09:31:06.898793
2026-02-13,301218.SZ,36.56,36.67,1620,5915800,2026-02-13T09:31:06.921807
2026-02-13,001368.SZ,27.57,27.52,1268,3489900,2026-02-13T09:31:06.908805
2026-02-13,300848.SZ,16.83,16.91,1374,2316400,2026-02-13T09:31:06.919015
2026-02-13,688401.SH,54.16,54.11,918,4946800,2026-02-13T09:31:06.903348
2026-02-13,603078.SH,24.19,24.08,5426,13034200,2026-02-13T09:31:06.897285
2026-02-13,300672.SZ,137.61,140.25,1703,23551100,2026-02-13T09:31:06.917482
2026-02-13,002959.SZ,44.91,44.85,260,1170100,2026-02-13T09:31:06.913325
2026-02-13,688157.SH,36.71,36.98,51,188800,2026-02-13T09:31:06.901830
2026-02-13,300271.SZ,8.14,8.09,9070,7356400,2026-02-13T09:31:06.916335
2026-02-13,605133.SH,32.07,32.34,1204,3862900,2026-02-13T09:31:06.900298
2026-02-13,688766.SH,271.87,274.87,4447,118641100,2026-02-13T09:31:06.904884
2026-02-13,300517.SZ,12.69,12.7,3106,3953400,2026-02-13T09:31:06.917482
2026-02-13,002054.SZ,10.8,10.77,69375,74084200,2026-02-13T09:31:06.908805
2026-02-13,688581.SH,61.22,60.97,23,140700,2026-02-13T09:31:06.903348
2026-02-13,300982.SZ,23.57,23.56,3154,7452500,2026-02-13T09:31:06.920532
2026-02-13,001203.SZ,32.85,33.1,8087,26592100,2026-02-13T09:31:06.908805
2026-02-13,000564.SZ,2.31,2.29,59823,13770300,2026-02-13T09:31:06.907282
2026-02-13,688616.SH,13.57,13.64,517,701000,2026-02-13T09:31:06.903348
2026-02-13,300726.SZ,50.08,50.45,2348,11726800,2026-02-13T09:31:06.919015
2026-02-13,603858.SH,17.08,17.09,992,1697000,2026-02-13T09:31:06.898793
2026-02-13,000960.SZ,36.76,38,35326,130016200,2026-02-13T09:31:06.908805
2026-02-13,002686.SZ,7.03,6.99,4131,2891200,2026-02-13T09:31:06.913325
2026-02-13,603096.SH,19.22,19.13,1214,2335200,2026-02-13T09:31:06.897285
2026-02-13,300148.SZ,5.41,5.42,26122,14142300,2026-02-13T09:31:06.914830
2026-02-13,600743.SH,1.96,1.97,4995,982600,2026-02-13T09:31:06.894273
2026-02-13,300623.SZ,34.43,35.07,15747,54020000,2026-02-13T09:31:06.917482
2026-02-13,002516.SZ,6.69,6.68,4038,2698100,2026-02-13T09:31:06.911820
2026-02-13,688058.SH,33.22,33.12,433,1430700,2026-02-13T09:31:06.901830
2026-02-13,600812.SH,5.54,5.55,2275,1262400,2026-02-13T09:31:06.894273
2026-02-13,300635.SZ,13.95,13.99,843,1176200,2026-02-13T09:31:06.917482
2026-02-13,688720.SH,74.12,74.19,585,4322100,2026-02-13T09:31:06.904884
2026-02-13,300725.SZ,41.33,41.48,2107,8728300,2026-02-13T09:31:06.919015
2026-02-13,002795.SZ,7.12,7.14,9514,6784000,2026-02-13T09:31:06.913325
2026-02-13,600620.SH,6.86,6.83,5710,3922200,2026-02-13T09:31:06.892754
2026-02-13,301016.SZ,26.43,26.52,1001,2650200,2026-02-13T09:31:06.920532
2026-02-13,300640.SZ,7.9,7.83,3944,3106300,2026-02-13T09:31:06.917482
2026-02-13,300468.SZ,33.88,33.5,7452,25182400,2026-02-13T09:31:06.917482
2026-02-13,300138.SZ,13.73,13.8,2467,3390800,2026-02-13T09:31:06.914830
2026-02-13,300610.SZ,12.36,12.36,736,909600,2026-02-13T09:31:06.917482
2026-02-13,001965.SZ,9.65,9.66,1401,1354700,2026-02-13T09:31:06.908805
2026-02-13,002729.SZ,18.73,18.76,629,1177200,2026-02-13T09:31:06.913325
2026-02-13,301212.SZ,29.89,29.91,343,1025400,2026-02-13T09:31:06.921807
2026-02-13,300326.SZ,6.16,6.15,333,205200,2026-02-13T09:31:06.916970
2026-02-13,002568.SZ,20.57,20.38,3358,6920400,2026-02-13T09:31:06.911820
2026-02-13,300083.SZ,8.94,8.98,8423,7521400,2026-02-13T09:31:06.914830
2026-02-13,688282.SH,75.73,74.87,421,3170600,2026-02-13T09:31:06.901830
2026-02-13,688092.SH,30.47,30.5,328,998900,2026-02-13T09:31:06.901830
2026-02-13,603429.SH,11.24,11.42,3456,3926000,2026-02-13T09:31:06.898793
2026-02-13,300461.SZ,53.94,52.7,5771,30986100,2026-02-13T09:31:06.917482
2026-02-13,300834.SZ,25.21,25.23,876,2214800,2026-02-13T09:31:06.919015
2026-02-13,300467.SZ,34.13,34.06,1040,3546700,2026-02-13T09:31:06.917482
2026-02-13,600814.SH,8.76,8.66,42554,37376800,2026-02-13T09:31:06.894273
2026-02-13,688676.SH,97.38,99.1,5414,52983400,2026-02-13T09:31:06.903348
2026-02-13,000407.SZ,4.94,4.92,15353,7629600,2026-02-13T09:31:06.906279
2026-02-13,003008.SZ,24.3,24.26,631,1529400,2026-02-13T09:31:06.914830
2026-02-13,000065.SZ,11.84,11.85,1603,1899500,2026-02-13T09:31:06.905405
2026-02-13,300292.SZ,4.93,4.9,11606,5697300,2026-02-13T09:31:06.916970
2026-02-13,603682.SH,7.72,7.83,10109,7849600,2026-02-13T09:31:06.898793
2026-02-13,300464.SZ,6.81,6.78,2085,1417500,2026-02-13T09:31:06.917482
2026-02-13,688196.SH,74.45,74.69,179,1342600,2026-02-13T09:31:06.901830
2026-02-13,600602.SH,22.58,22.44,35371,78331700,2026-02-13T09:31:06.892754
2026-02-13,600025.SH,9.06,9.08,3305,2997500,2026-02-13T09:31:06.889729
2026-02-13,000705.SZ,9.44,9.41,1231,1162200,2026-02-13T09:31:06.907282
2026-02-13,000876.SZ,8.620000000000001,8.6,6340,5471400,2026-02-13T09:31:06.907282
2026-02-13,000402.SZ,2.84,2.85,5985,1699500,2026-02-13T09:31:06.906279
2026-02-13,600973.SH,7.2,7.2,10144,7267800,2026-02-13T09:31:06.894273
2026-02-13,601860.SH,2.8,2.8,13721,3844100,2026-02-13T09:31:06.895780
2026-02-13,301606.SZ,66.77,67.89,974,6522300,2026-02-13T09:31:06.923334
2026-02-13,688981.SH,115.66,116.58,10853,125753100,2026-02-13T09:31:06.904884
2026-02-13,300384.SZ,18.83,18.95,3160,5922700,2026-02-13T09:31:06.916970
2026-02-13,603111.SH,7.04,7.06,2045,1441700,2026-02-13T09:31:06.897285
2026-02-13,601827.SH,8.72,8.78,1167,1018900,2026-02-13T09:31:06.895780
2026-02-13,600919.SH,10.46,10.43,11145,11656900,2026-02-13T09:31:06.894273
2026-02-13,603285.SH,35.95,35.9,603,2162000,2026-02-13T09:31:06.897285
2026-02-13,301389.SZ,53.26,53.7,4156,21893300,2026-02-13T09:31:06.921807
2026-02-13,300428.SZ,22.77,23.01,3672,8391100,2026-02-13T09:31:06.917482
2026-02-13,002597.SZ,26.39,26.59,3404,9055200,2026-02-13T09:31:06.911820
2026-02-13,600356.SH,9.86,9.81,2271,2231400,2026-02-13T09:31:06.891237
2026-02-13,601799.SH,151.5,154,722,11024900,2026-02-13T09:31:06.895780
2026-02-13,301001.SZ,34.72,34.62,620,2156500,2026-02-13T09:31:06.920532
2026-02-13,300577.SZ,20.93,20.92,116,242900,2026-02-13T09:31:06.917482
2026-02-13,600955.SH,20,20.25,1113,2236100,2026-02-13T09:31:06.894273
2026-02-13,688615.SH,243.09,246.89,1315,32284100,2026-02-13T09:31:06.903348
2026-02-13,300132.SZ,8.03,8.05,1311,1053600,2026-02-13T09:31:06.914830
2026-02-13,600257.SH,7.26,7.13,9674,6994600,2026-02-13T09:31:06.891237
2026-02-13,002056.SZ,20.7,20.85,6526,13566300,2026-02-13T09:31:06.908805
2026-02-13,603308.SH,67.13,67.29,16980,113555500,2026-02-13T09:31:06.897285
2026-02-13,603955.SH,28.18,28.22,123,345900,2026-02-13T09:31:06.900298
2026-02-13,688456.SH,65.86,64.74,2063,13529400,2026-02-13T09:31:06.903348
2026-02-13,000428.SZ,3.92,3.88,9429,3697300,2026-02-13T09:31:06.906279
2026-02-13,300863.SZ,57.4,57.86,754,4332200,2026-02-13T09:31:06.919015
2026-02-13,301516.SZ,16.83,16.82,567,953300,2026-02-13T09:31:06.923334
